 ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4
 29.22358698780519, -28.31591440026569,29.231291574169003,-29.49889517496988,27.87215670169308,-29.498895174969874 ,27.879861288056883 ,-28.31591440026569 
 30.464966298150024, -28.315914400265694,30.472670884513825,-29.49889517496988,29.113536012037912,-29.49889517496988 ,29.12124059840172 ,-28.315914400265694 
 31.706345608494843, -28.31591440026569,31.71405019485865,-29.49889517496988,30.354915322382737,-29.49889517496988 ,30.362619908746538 ,-28.31591440026569 
 32.947724918839675, -28.31591440026569,32.95542950520348,-29.49889517496988,31.59629463272756,-29.49889517496988 ,31.603999219091367 ,-28.31591440026569 
 34.1891042291845, -28.31591440026569,34.19680881554831,-29.498895174969874,32.83767394307239,-29.498895174969874 ,32.845378529436196 ,-28.31591440026569 
 35.43048353952933, -28.315914400265687,35.438188125893134,-29.49889517496988,34.079053253417214,-29.49889517496988 ,34.08675783978102 ,-28.31591440026569 
 36.67186284987416, -28.315914400265694,36.67956743623796,-29.49889517496988,35.32043256376204,-29.49889517496988 ,35.32813715012585 ,-28.315914400265694 
 37.91324216021898, -28.31591440026569,37.920946746582786,-29.49889517496988,36.561811874106866,-29.49889517496988 ,36.56951646047067 ,-28.31591440026569 
 39.154621470563804, -28.315914400265694,39.162326056927604,-29.49889517496988,37.80319118445169,-29.49889517496988 ,37.8108957708155 ,-28.315914400265694 
 40.39600078090864, -28.31591440026569,40.40370536727244,-29.49889517496988,39.044570494796524,-29.49889517496988 ,39.05227508116033 ,-28.31591440026569 
 41.63738009125347, -28.31591440026569,41.645084677617284,-29.49889517496988,40.285949805141364,-29.498895174969874 ,40.293654391505164 ,-28.315914400265687 
 42.878759401598295, -28.315914400265687,42.8864639879621,-29.49889517496988,41.52732911548619,-29.49889517496988 ,41.53503370184999 ,-28.315914400265687 
 44.12013871194312, -28.315914400265694,44.127843298306935,-29.49889517496988,42.768708425831015,-29.49889517496988 ,42.77641301219482 ,-28.315914400265694 
 45.36151802228795, -28.315914400265694,45.369222608651754,-29.49889517496988,44.01008773617584,-29.49889517496988 ,44.01779232253965 ,-28.315914400265694 
 46.602897332632786, -28.31591440026569,46.610601918996586,-29.49889517496988,45.25146704652067,-29.49889517496988 ,45.25917163288448 ,-28.31591440026569 
 47.84427664297759, -28.31591440026569,47.8519812293414,-29.49889517496988,46.492846356865485,-29.49889517496988 ,46.500550943229285 ,-28.315914400265694 
 49.08565595332242, -28.31591440026569,49.093360539686245,-29.49889517496988,47.734225667210325,-29.498895174969874 ,47.741930253574125 ,-28.31591440026569 
 50.327035263667256, -28.315914400265687,50.33473985003107,-29.498895174969874,48.97560497755516,-29.498895174969874 ,48.98330956391895 ,-28.31591440026569 
 51.568414574012095, -28.31591440026569,51.576119160375896,-29.49889517496988,50.21698428789998,-29.49889517496988 ,50.224688874263784 ,-28.31591440026569 
 52.80979388435692, -28.31591440026569,52.81749847072073,-29.49889517496988,51.45836359824481,-29.49889517496988 ,51.46606818460861 ,-28.31591440026569 
 54.05117319470175, -28.315914400265694,54.058877781065554,-29.49889517496988,52.69974290858964,-29.49889517496988 ,52.70744749495344 ,-28.315914400265694 
 55.292552505046565, -28.31591440026569,55.30025709141037,-29.49889517496988,53.94112221893446,-29.498895174969874 ,53.94882680529826 ,-28.31591440026569 
 56.5339318153914, -28.31591440026569,56.541636401755206,-29.49889517496988,55.182501529279286,-29.49889517496988 ,55.190206115643086 ,-28.31591440026569 
 57.77531112573622, -28.315914400265694,57.78301571210003,-29.49889517496988,56.42388083962411,-29.49889517496988 ,56.43158542598791 ,-28.315914400265694 
 59.01669043608105, -28.31591440026569,59.024395022444864,-29.49889517496988,57.66526014996894,-29.49889517496988 ,57.67296473633274 ,-28.315914400265694 
 60.25806974642588, -28.31591440026569,60.26577433278969,-29.49889517496988,58.90663946031377,-29.49889517496988 ,58.91434404667758 ,-28.31591440026569 
 61.499449056770715, -28.31591440026569,61.50715364313452,-29.49889517496988,60.1480187706586,-29.49889517496988 ,60.15572335702241 ,-28.31591440026569 
 62.74082836711553, -28.315914400265694,62.74853295347934,-29.49889517496988,61.38939808100342,-29.49889517496988 ,61.39710266736723 ,-28.315914400265694 
 63.98220767746036, -28.31591440026569,63.98991226382417,-29.49889517496988,62.63077739134825,-29.49889517496988 ,62.63848197771206 ,-28.31591440026569 
 65.22358698780519, -28.31591440026569,65.231291574169,-29.49889517496988,63.87215670169308,-29.49889517496988 ,63.87986128805689 ,-28.31591440026569 
 66.46496629815002, -28.315914400265694,66.47267088451383,-29.49889517496988,65.11353601203791,-29.49889517496988 ,65.12124059840173 ,-28.315914400265694 
 67.70634560849486, -28.31591440026569,67.71405019485864,-29.498895174969874,66.35491532238274,-29.498895174969874 ,66.36261990874654 ,-28.31591440026569 
 68.94772491883967, -28.315914400265694,68.95542950520348,-29.49889517496988,67.59629463272756,-29.49889517496988 ,67.60399921909136 ,-28.315914400265694 
 70.18910422918451, -28.31591440026569,70.19680881554831,-29.498895174969874,68.83767394307239,-29.49889517496988 ,68.8453785294362 ,-28.31591440026569 
 71.43048353952935, -28.31591440026569,71.43818812589315,-29.498895174969874,70.07905325341723,-29.498895174969874 ,70.08675783978104 ,-28.315914400265687 
 72.67186284987415, -28.31591440026569,72.67956743623796,-29.49889517496988,71.32043256376204,-29.49889517496988 ,71.32813715012585 ,-28.31591440026569 
 73.91324216021899, -28.315914400265694,73.92094674658279,-29.49889517496988,72.56181187410687,-29.49889517496988 ,72.56951646047068 ,-28.315914400265694 
 75.15462147056381, -28.315914400265687,75.16232605692763,-29.498895174969874,73.8031911844517,-29.498895174969874 ,73.8108957708155 ,-28.315914400265687 
 76.39600078090864, -28.315914400265694,76.40370536727245,-29.49889517496988,75.04457049479653,-29.49889517496988 ,75.05227508116035 ,-28.315914400265694 
 77.63738009125346, -28.315914400265687,77.64508467761728,-29.49889517496988,76.28594980514134,-29.49889517496988 ,76.29365439150516 ,-28.315914400265687 
 78.8787594015983, -28.31591440026569,78.8864639879621,-29.49889517496988,77.52732911548618,-29.49889517496988 ,77.53503370184998 ,-28.31591440026569 
 80.12013871194313, -28.31591440026569,80.12784329830693,-29.498895174969874,78.76870842583101,-29.498895174969874 ,78.77641301219482 ,-28.315914400265694 
 81.36151802228797, -28.31591440026569,81.36922260865177,-29.498895174969874,80.01008773617585,-29.498895174969874 ,80.01779232253966 ,-28.315914400265687 
 82.60289733263278, -28.315914400265687,82.6106019189966,-29.498895174969874,81.25146704652067,-29.498895174969874 ,81.25917163288447 ,-28.315914400265687 
 83.8442766429776, -28.315914400265694,83.8519812293414,-29.49889517496988,82.49284635686548,-29.49889517496988 ,82.5005509432293 ,-28.315914400265694 
 85.08565595332243, -28.31591440026569,85.09336053968624,-29.49889517496988,83.73422566721032,-29.49889517496988 ,83.74193025357413 ,-28.315914400265694 
 86.32703526366727, -28.31591440026569,86.33473985003107,-29.49889517496988,84.97560497755515,-29.49889517496988 ,84.98330956391897 ,-28.315914400265694 
 87.5684145740121, -28.315914400265694,87.5761191603759,-29.49889517496988,86.21698428789998,-29.49889517496988 ,86.22468887426379 ,-28.31591440026569 
 88.8097938843569, -28.31591440026569,88.81749847072072,-29.49889517496988,87.4583635982448,-29.498895174969874 ,87.4660681846086 ,-28.31591440026569 
 90.05117319470175, -28.315914400265694,90.05887778106555,-29.49889517496988,88.69974290858963,-29.49889517496988 ,88.70744749495344 ,-28.315914400265694 
 91.29255250504659, -28.315914400265694,91.3002570914104,-29.49889517496988,89.94112221893447,-29.49889517496988 ,89.94882680529828 ,-28.315914400265694 
 92.5339318153914, -28.31591440026569,92.54163640175521,-29.498895174969874,91.18250152927929,-29.49889517496988 ,91.1902061156431 ,-28.31591440026569 
 93.77531112573622, -28.31591440026569,93.78301571210002,-29.49889517496988,92.4238808396241,-29.49889517496988 ,92.43158542598792 ,-28.315914400265694 
 95.01669043608105, -28.315914400265694,95.02439502244486,-29.49889517496988,93.66526014996894,-29.49889517496988 ,93.67296473633274 ,-28.31591440026569 
 96.25806974642589, -28.315914400265694,96.26577433278969,-29.49889517496988,94.90663946031377,-29.49889517496988 ,94.91434404667758 ,-28.31591440026569 
 97.49944905677071, -28.315914400265694,97.50715364313453,-29.49889517496988,96.1480187706586,-29.49889517496988 ,96.15572335702241 ,-28.315914400265694 
 98.74082836711553, -28.31591440026569,98.74853295347934,-29.498895174969874,97.38939808100342,-29.498895174969874 ,97.39710266736722 ,-28.31591440026569 
 99.98220767746037, -28.31591440026569,99.98991226382417,-29.498895174969874,98.63077739134825,-29.498895174969874 ,98.63848197771206 ,-28.31591440026569 
 101.2235869878052, -28.315914400265694,101.23129157416902,-29.49889517496988,99.87215670169309,-29.498895174969874 ,99.8798612880569 ,-28.315914400265694 
 102.46496629815002, -28.31591440026569,102.47267088451383,-29.49889517496988,101.11353601203793,-29.49889517496988 ,101.12124059840173 ,-28.31591440026569 
 103.70634560849486, -28.315914400265687,103.71405019485866,-29.49889517496988,102.35491532238274,-29.49889517496988 ,102.36261990874655 ,-28.31591440026569 
 104.94772491883967, -28.31591440026569,104.95542950520348,-29.498895174969874,103.59629463272756,-29.49889517496988 ,103.60399921909136 ,-28.31591440026569 
 106.18910422918451, -28.315914400265694,106.19680881554831,-29.49889517496988,104.83767394307239,-29.49889517496988 ,104.8453785294362 ,-28.315914400265694 
 107.43048353952935, -28.315914400265694,107.43818812589315,-29.49889517496988,106.07905325341723,-29.49889517496988 ,106.08675783978104 ,-28.315914400265694 
 108.67186284987416, -28.31591440026569,108.67956743623797,-29.49889517496988,107.32043256376205,-29.498895174969874 ,107.32813715012585 ,-28.31591440026569 
 109.91324216021899, -28.315914400265687,109.92094674658279,-29.498895174969874,108.56181187410688,-29.49889517496988 ,108.56951646047068 ,-28.315914400265687 
 111.15462147056382, -28.31591440026569,111.16232605692764,-29.498895174969874,109.80319118445172,-29.498895174969874 ,109.81089577081552 ,-28.31591440026569 
 112.39600078090864, -28.315914400265694,112.40370536727245,-29.49889517496988,111.04457049479653,-29.49889517496988 ,111.05227508116035 ,-28.31591440026569 
 113.63738009125348, -28.315914400265694,113.64508467761728,-29.498895174969874,112.28594980514136,-29.498895174969874 ,112.29365439150517 ,-28.315914400265694 
 114.87875940159829, -28.31591440026569,114.8864639879621,-29.498895174969874,113.52732911548618,-29.498895174969874 ,113.53503370184998 ,-28.31591440026569 
 116.12013871194314, -28.31591440026569,116.12784329830694,-29.49889517496988,114.76870842583102,-29.49889517496988 ,114.77641301219484 ,-28.31591440026569 
 117.36151802228795, -28.31591440026569,117.36922260865177,-29.498895174969874,116.01008773617585,-29.498895174969874 ,116.01779232253965 ,-28.31591440026569 
 118.60289733263276, -28.315914400265694,118.61060191899658,-29.49889517496988,117.25146704652066,-29.49889517496988 ,117.25917163288447 ,-28.315914400265694 
 119.84427664297762, -28.31591440026569,119.85198122934142,-29.49889517496988,118.4928463568655,-29.49889517496988 ,118.50055094322931 ,-28.31591440026569 
 121.08565595332243, -28.31591440026569,121.09336053968624,-29.49889517496988,119.73422566721032,-29.49889517496988 ,119.74193025357413 ,-28.31591440026569 
 122.32703526366727, -28.31591440026569,122.33473985003108,-29.49889517496988,120.97560497755516,-29.498895174969874 ,120.98330956391898 ,-28.31591440026569 
 123.5684145740121, -28.315914400265694,123.5761191603759,-29.49889517496988,122.21698428789998,-29.49889517496988 ,122.22468887426379 ,-28.315914400265694 
 124.8097938843569, -28.31591440026569,124.81749847072072,-29.49889517496988,123.4583635982448,-29.49889517496988 ,123.4660681846086 ,-28.31591440026569 
 126.05117319470176, -28.31591440026569,126.05887778106556,-29.498895174969874,124.69974290858964,-29.49889517496988 ,124.70744749495346 ,-28.315914400265694 
 127.29255250504657, -28.31591440026569,127.30025709141039,-29.498895174969874,125.94112221893447,-29.49889517496988 ,125.94882680529827 ,-28.315914400265694 
 128.53393181539138, -28.31591440026569,128.5416364017552,-29.49889517496988,127.18250152927928,-29.49889517496988 ,127.1902061156431 ,-28.31591440026569 
 129.77531112573624, -28.315914400265694,129.78301571210005,-29.49889517496988,128.42388083962413,-29.49889517496988 ,128.43158542598792 ,-28.315914400265694 
 131.01669043608106, -28.315914400265694,131.02439502244485,-29.49889517496988,129.66526014996893,-29.49889517496988 ,129.67296473633274 ,-28.315914400265694 
 132.2580697464259, -28.31591440026569,132.2657743327897,-29.498895174969874,130.90663946031378,-29.49889517496988 ,130.9143440466776 ,-28.31591440026569 
 133.49944905677071, -28.315914400265694,133.50715364313453,-29.49889517496988,132.1480187706586,-29.49889517496988 ,132.15572335702242 ,-28.31591440026569 
 134.74082836711554, -28.31591440026569,134.74853295347933,-29.49889517496988,133.3893980810034,-29.49889517496988 ,133.39710266736722 ,-28.315914400265694 
 135.98220767746037, -28.315914400265694,135.98991226382418,-29.49889517496988,134.63077739134826,-29.49889517496988 ,134.63848197771208 ,-28.315914400265694 
 137.2235869878052, -28.31591440026569,137.231291574169,-29.498895174969874,135.8721567016931,-29.498895174969874 ,135.8798612880569 ,-28.31591440026569 
 138.46496629815005, -28.315914400265687,138.47267088451383,-29.49889517496988,137.1135360120379,-29.49889517496988 ,137.12124059840173 ,-28.315914400265687 
 139.70634560849484, -28.31591440026569,139.71405019485866,-29.49889517496988,138.35491532238274,-29.49889517496988 ,138.36261990874655 ,-28.315914400265694 
 140.94772491883967, -28.315914400265694,140.95542950520348,-29.49889517496988,139.59629463272756,-29.49889517496988 ,139.60399921909138 ,-28.315914400265694 
 142.18910422918455, -28.31591440026569,142.19680881554834,-29.49889517496988,140.83767394307242,-29.49889517496988 ,140.84537852943623 ,-28.31591440026569 
 143.43048353952932, -28.31591440026569,143.43818812589313,-29.49889517496988,142.07905325341721,-29.49889517496988 ,142.08675783978103 ,-28.31591440026569 
 144.67186284987415, -28.31591440026569,144.67956743623796,-29.49889517496988,143.32043256376204,-29.498895174969874 ,143.32813715012585 ,-28.31591440026569 
 145.91324216021903, -28.315914400265694,145.92094674658284,-29.49889517496988,144.5618118741069,-29.49889517496988 ,144.5695164604707 ,-28.315914400265694 
 147.15462147056382, -28.31591440026569,147.1623260569276,-29.498895174969874,145.8031911844517,-29.498895174969874 ,145.8108957708155 ,-28.315914400265694 
 148.39600078090865, -28.31591440026569,148.40370536727247,-29.498895174969874,147.04457049479655,-29.498895174969874 ,147.05227508116036 ,-28.31591440026569 
 149.63738009125348, -28.31591440026569,149.6450846776173,-29.49889517496988,148.28594980514137,-29.49889517496988 ,148.29365439150516 ,-28.315914400265694 
 150.8787594015983, -28.31591440026569,150.8864639879621,-29.49889517496988,149.52732911548617,-29.49889517496988 ,149.53503370184998 ,-28.31591440026569 
 152.12013871194313, -28.31591440026569,152.12784329830694,-29.498895174969874,150.76870842583102,-29.49889517496988 ,150.77641301219484 ,-28.315914400265694 
 153.36151802228795, -28.31591440026569,153.36922260865177,-29.49889517496988,152.01008773617585,-29.49889517496988 ,152.01779232253966 ,-28.31591440026569 
 154.60289733263278, -28.31591440026569,154.6106019189966,-29.498895174969874,153.25146704652064,-29.498895174969874 ,153.25917163288446 ,-28.31591440026569 
 155.8442766429776, -28.31591440026569,155.85198122934142,-29.49889517496988,154.4928463568655,-29.49889517496988 ,154.5005509432293 ,-28.315914400265687 
 157.08565595332243, -28.315914400265694,157.09336053968624,-29.49889517496988,155.73422566721032,-29.49889517496988 ,155.74193025357414 ,-28.31591440026569 
 158.32703526366728, -28.315914400265687,158.33473985003107,-29.498895174969874,156.97560497755515,-29.498895174969874 ,156.98330956391897 ,-28.315914400265687 
 159.56841457401208, -28.315914400265694,159.5761191603759,-29.498895174969874,158.21698428789998,-29.498895174969874 ,158.2246888742638 ,-28.31591440026569 
 160.8097938843569, -28.31591440026569,160.81749847072072,-29.49889517496988,159.4583635982448,-29.49889517496988 ,159.46606818460862 ,-28.315914400265694 
 162.0511731947018, -28.31591440026569,162.05887778106558,-29.49889517496988,160.69974290858966,-29.49889517496988 ,160.70744749495347 ,-28.315914400265687 
 163.2925525050466, -28.31591440026569,163.30025709141037,-29.49889517496988,161.94112221893445,-29.49889517496988 ,161.94882680529827 ,-28.315914400265694 
 164.5339318153914, -28.31591440026569,164.54163640175523,-29.498895174969874,163.1825015292793,-29.498895174969874 ,163.19020611564312 ,-28.31591440026569 
 165.77531112573627, -28.315914400265694,165.78301571210008,-29.49889517496988,164.42388083962416,-29.49889517496988 ,164.43158542598795 ,-28.315914400265694 
 167.01669043608106, -28.31591440026569,167.02439502244485,-29.49889517496988,165.66526014996893,-29.49889517496988 ,165.67296473633274 ,-28.315914400265694 
 168.2580697464259, -28.31591440026569,168.2657743327897,-29.498895174969874,166.90663946031378,-29.498895174969874 ,166.9143440466776 ,-28.31591440026569 
 169.49944905677071, -28.31591440026569,169.50715364313453,-29.49889517496988,168.1480187706586,-29.49889517496988 ,168.1557233570224 ,-28.31591440026569 
 170.74082836711554, -28.315914400265694,170.74853295347933,-29.49889517496988,169.3893980810034,-29.498895174969874 ,169.39710266736722 ,-28.31591440026569 
 171.98220767746037, -28.31591440026569,171.98991226382418,-29.498895174969874,170.63077739134826,-29.498895174969874 ,170.63848197771208 ,-28.315914400265694 
 173.2235869878052, -28.315914400265694,173.231291574169,-29.49889517496988,171.8721567016931,-29.49889517496988 ,171.8798612880569 ,-28.315914400265694 
 174.46496629815005, -28.315914400265694,174.47267088451383,-29.49889517496988,173.1135360120379,-29.49889517496988 ,173.12124059840173 ,-28.315914400265694 
 175.70634560849484, -28.315914400265687,175.71405019485866,-29.49889517496988,174.35491532238274,-29.498895174969874 ,174.36261990874655 ,-28.315914400265687 
 176.94772491883967, -28.31591440026569,176.95542950520348,-29.498895174969874,175.59629463272756,-29.49889517496988 ,175.60399921909138 ,-28.31591440026569 
 178.18910422918455, -28.315914400265694,178.19680881554834,-29.49889517496988,176.83767394307242,-29.49889517496988 ,176.84537852943623 ,-28.31591440026569 
 179.43048353952932, -28.31591440026569,179.43818812589313,-29.49889517496988,178.07905325341721,-29.49889517496988 ,178.08675783978103 ,-28.31591440026569 
 180.67186284987417, -28.31591440026569,180.67956743623796,-29.49889517496988,179.32043256376207,-29.49889517496988 ,179.32813715012588 ,-28.315914400265694 
 181.91324216021903, -28.31591440026569,181.9209467465828,-29.49889517496988,180.5618118741069,-29.49889517496988 ,180.56951646047068 ,-28.31591440026569 
 183.15462147056382, -28.31591440026569,183.16232605692758,-29.498895174969874,181.8031911844517,-29.49889517496988 ,181.81089577081548 ,-28.315914400265694 
 184.39600078090865, -28.31591440026569,184.40370536727244,-29.49889517496988,183.04457049479655,-29.498895174969874 ,183.05227508116033 ,-28.31591440026569 
 185.63738009125348, -28.31591440026569,185.64508467761726,-29.49889517496988,184.28594980514137,-29.49889517496988 ,184.29365439150516 ,-28.31591440026569 
 186.8787594015983, -28.315914400265694,186.8864639879621,-29.49889517496988,185.52732911548617,-29.49889517496988 ,185.53503370184995 ,-28.315914400265694 
 188.12013871194313, -28.31591440026569,188.1278432983069,-29.49889517496988,186.76870842583102,-29.49889517496988 ,186.7764130121948 ,-28.31591440026569 
 189.36151802228795, -28.31591440026569,189.36922260865174,-29.498895174969874,188.01008773617585,-29.498895174969874 ,188.01779232253963 ,-28.31591440026569 
 190.6028973326328, -28.31591440026569,190.6106019189966,-29.498895174969874,189.25146704652067,-29.498895174969874 ,189.25917163288446 ,-28.315914400265694 
 191.8442766429776, -28.31591440026569,191.85198122934142,-29.49889517496988,190.4928463568655,-29.49889517496988 ,190.5005509432293 ,-28.315914400265694 
 193.08565595332243, -28.315914400265694,193.09336053968624,-29.49889517496988,191.73422566721032,-29.49889517496988 ,191.74193025357414 ,-28.315914400265694 
 194.32703526366728, -28.31591440026569,194.33473985003107,-29.49889517496988,192.97560497755515,-29.498895174969874 ,192.98330956391894 ,-28.31591440026569 
 195.56841457401208, -28.31591440026569,195.5761191603759,-29.49889517496988,194.21698428789998,-29.49889517496988 ,194.2246888742638 ,-28.315914400265694 
 196.8097938843569, -28.31591440026569,196.8174984707207,-29.498895174969874,195.4583635982448,-29.498895174969874 ,195.46606818460862 ,-28.31591440026569 
 198.0511731947018, -28.31591440026569,198.05887778106558,-29.498895174969874,196.69974290858966,-29.498895174969874 ,196.70744749495344 ,-28.315914400265687 
 199.2925525050466, -28.31591440026569,199.30025709141037,-29.49889517496988,197.94112221893445,-29.49889517496988 ,197.94882680529824 ,-28.31591440026569 
 200.5339318153914, -28.315914400265694,200.54163640175523,-29.49889517496988,199.1825015292793,-29.49889517496988 ,199.1902061156431 ,-28.315914400265694 
 201.77531112573627, -28.31591440026569,201.78301571210008,-29.498895174969874,200.42388083962416,-29.49889517496988 ,200.43158542598795 ,-28.315914400265694 
 203.01669043608106, -28.31591440026569,203.02439502244482,-29.498895174969874,201.66526014996893,-29.498895174969874 ,201.67296473633274 ,-28.31591440026569 
 204.2580697464259, -28.315914400265694,204.26577433278968,-29.49889517496989,202.90663946031378,-29.49889517496988 ,202.9143440466776 ,-28.315914400265694 
 205.49944905677071, -28.31591440026569,205.50715364313453,-29.49889517496988,204.1480187706586,-29.49889517496988 ,204.1557233570224 ,-28.31591440026569 
 206.74082836711557, -28.315914400265694,206.74853295347936,-29.49889517496988,205.38939808100343,-29.49889517496988 ,205.39710266736725 ,-28.315914400265694 
 207.98220767746037, -28.31591440026569,207.98991226382415,-29.49889517496988,206.63077739134826,-29.49889517496988 ,206.63848197771208 ,-28.315914400265694 
 209.2235869878052, -28.31591440026569,209.231291574169,-29.49889517496988,207.8721567016931,-29.498895174969874 ,207.87986128805687 ,-28.31591440026569 
 210.46496629815005, -28.31591440026569,210.47267088451383,-29.49889517496988,209.1135360120379,-29.498895174969874 ,209.12124059840173 ,-28.315914400265687 
 211.70634560849484, -28.315914400265687,211.71405019485863,-29.498895174969874,210.35491532238274,-29.498895174969874 ,210.36261990874652 ,-28.315914400265687 
 212.94772491883964, -28.31591440026569,212.95542950520345,-29.49889517496988,211.59629463272753,-29.49889517496988 ,211.60399921909135 ,-28.31591440026569 
 214.18910422918452, -28.31591440026569,214.19680881554834,-29.498895174969874,212.8376739430724,-29.498895174969874 ,212.8453785294362 ,-28.31591440026569 
 215.43048353952932, -28.315914400265687,215.4381881258931,-29.49889517496988,214.07905325341721,-29.49889517496988 ,214.086757839781 ,-28.31591440026569 
 216.67186284987417, -28.315914400265694,216.679567436238,-29.49889517496988,215.32043256376207,-29.49889517496988 ,215.32813715012585 ,-28.315914400265694 
 217.913242160219, -28.31591440026569,217.9209467465828,-29.498895174969874,216.5618118741069,-29.498895174969874 ,216.56951646047068 ,-28.31591440026569 
 219.1546214705638, -28.315914400265694,219.16232605692758,-29.49889517496988,217.80319118445166,-29.49889517496988 ,217.81089577081548 ,-28.315914400265694 
 220.39600078090865, -28.315914400265694,220.40370536727244,-29.49889517496988,219.04457049479655,-29.49889517496988 ,219.05227508116036 ,-28.315914400265694 
 221.6373800912535, -28.315914400265687,221.64508467761732,-29.498895174969874,220.2859498051414,-29.498895174969874 ,220.29365439150516 ,-28.315914400265687 
 222.87875940159833, -28.315914400265687,222.8864639879621,-29.49889517496988,221.5273291154862,-29.49889517496988 ,221.53503370185 ,-28.315914400265687 
 224.12013871194313, -28.315914400265694,224.12784329830694,-29.49889517496988,222.76870842583102,-29.49889517496988 ,222.77641301219484 ,-28.315914400265694 
 225.36151802228795, -28.315914400265694,225.36922260865177,-29.49889517496988,224.01008773617585,-29.49889517496988 ,224.01779232253966 ,-28.315914400265694 
 226.6028973326328, -28.31591440026569,226.6106019189966,-29.49889517496988,225.25146704652067,-29.49889517496988 ,225.2591716328845 ,-28.31591440026569 
 227.84427664297758, -28.315914400265687,227.8519812293414,-29.498895174969874,226.4928463568655,-29.49889517496988 ,226.50055094322929 ,-28.31591440026569 
 229.0856559533224, -28.315914400265694,229.09336053968622,-29.49889517496988,227.73422566721032,-29.49889517496988 ,227.7419302535741 ,-28.315914400265694 
 230.32703526366726, -28.315914400265694,230.33473985003107,-29.49889517496988,228.97560497755515,-29.49889517496988 ,228.98330956391897 ,-28.315914400265694 
 231.56841457401208, -28.31591440026569,231.57611916037587,-29.49889517496988,230.2169842879,-29.49889517496988 ,230.2246888742638 ,-28.31591440026569 
 232.80979388435694, -28.31591440026569,232.81749847072072,-29.49889517496988,231.4583635982448,-29.49889517496988 ,231.4660681846086 ,-28.31591440026569 
