#id,ra,dec
77,223.5483870967742,-28.285714285714285
78,226.4516129032258,-28.285714285714285
79,229.3548387096774,-28.285714285714285
80,232.25806451612905,-28.285714285714285
81,235.16129032258064,-28.285714285714285
82,238.06451612903226,-28.285714285714285
83,240.96774193548384,-28.285714285714285
84,243.8709677419355,-28.285714285714285
85,246.7741935483871,-28.285714285714285
86,249.6774193548387,-28.285714285714285
87,252.5806451612903,-28.285714285714285
88,255.48387096774195,-28.285714285714285
89,258.38709677419354,-28.285714285714285
90,261.2903225806451,-28.285714285714285
91,264.19354838709677,-28.285714285714285
92,267.0967741935484,-28.285714285714285
93,270.0,-28.285714285714285
94,272.9032258064516,-28.285714285714285
95,275.8064516129032,-28.285714285714285
96,278.7096774193549,-28.285714285714285
97,281.61290322580646,-28.285714285714285
98,284.51612903225805,-28.285714285714285
99,287.4193548387097,-28.285714285714285
100,290.3225806451613,-28.285714285714285
101,293.2258064516129,-28.285714285714285
102,296.1290322580645,-28.285714285714285
103,299.03225806451616,-28.285714285714285
104,301.93548387096774,-28.285714285714285
105,304.83870967741933,-28.285714285714285
106,307.741935483871,-28.285714285714285
107,310.6451612903226,-28.285714285714285
108,313.5483870967742,-28.285714285714285
109,316.4516129032258,-28.285714285714285
110,319.3548387096774,-28.285714285714285
111,322.258064516129,-28.285714285714285
112,325.16129032258067,-28.285714285714285
113,328.06451612903226,-28.285714285714285
114,330.96774193548384,-28.285714285714285
115,333.8709677419355,-28.285714285714285
116,336.7741935483871,-28.285714285714285
117,339.6774193548387,-28.285714285714285
118,342.5806451612903,-28.285714285714285
119,345.48387096774195,-28.285714285714285
120,348.38709677419354,-28.285714285714285
121,351.2903225806451,-28.285714285714285
122,354.19354838709677,-28.285714285714285
123,357.0967741935484,-28.285714285714285
124,0.0,-25.714285714285715
125,2.857142857142857,-25.714285714285715
126,5.714285714285714,-25.714285714285715
127,8.571428571428571,-25.714285714285715
128,11.428571428571429,-25.714285714285715
129,14.285714285714286,-25.714285714285715
130,17.142857142857142,-25.714285714285715
131,20.000000000000004,-25.714285714285715
132,22.857142857142858,-25.714285714285715
133,25.714285714285715,-25.714285714285715
134,28.571428571428573,-25.714285714285715
135,31.42857142857143,-25.714285714285715
136,34.285714285714285,-25.714285714285715
137,37.142857142857146,-25.714285714285715
138,40.00000000000001,-25.714285714285715
139,42.85714285714286,-25.714285714285715
140,45.714285714285715,-25.714285714285715
141,48.57142857142857,-25.714285714285715
142,51.42857142857143,-25.714285714285715
143,54.28571428571429,-25.714285714285715
144,57.142857142857146,-25.714285714285715
145,60.00000000000001,-25.714285714285715
146,62.85714285714286,-25.714285714285715
147,65.71428571428572,-25.714285714285715
148,68.57142857142857,-25.714285714285715
149,71.42857142857143,-25.714285714285715
150,74.28571428571429,-25.714285714285715
151,77.14285714285714,-25.714285714285715
152,80.00000000000001,-25.714285714285715
153,82.85714285714286,-25.714285714285715
154,85.71428571428572,-25.714285714285715
155,88.57142857142858,-25.714285714285715
156,91.42857142857143,-25.714285714285715
157,94.28571428571429,-25.714285714285715
158,97.14285714285714,-25.714285714285715
159,100.0,-25.714285714285715
160,102.85714285714286,-25.714285714285715
161,105.71428571428572,-25.714285714285715
162,108.57142857142858,-25.714285714285715
163,111.42857142857143,-25.714285714285715
164,114.28571428571429,-25.714285714285715
165,117.14285714285715,-25.714285714285715
166,120.00000000000001,-25.714285714285715
167,122.85714285714286,-25.714285714285715
168,125.71428571428572,-25.714285714285715
169,128.57142857142858,-25.714285714285715
170,131.42857142857144,-25.714285714285715
171,134.28571428571428,-25.714285714285715
172,137.14285714285714,-25.714285714285715
173,140.00000000000003,-25.714285714285715
174,142.85714285714286,-25.714285714285715
175,145.71428571428572,-25.714285714285715
176,148.57142857142858,-25.714285714285715
177,151.42857142857144,-25.714285714285715
178,154.28571428571428,-25.714285714285715
179,157.14285714285717,-25.714285714285715
180,160.00000000000003,-25.714285714285715
181,162.85714285714286,-25.714285714285715
182,165.71428571428572,-25.714285714285715
183,168.57142857142858,-25.714285714285715
184,171.42857142857144,-25.714285714285715
185,174.28571428571428,-25.714285714285715
186,177.14285714285717,-25.714285714285715
187,180.0,-25.714285714285715
188,182.85714285714286,-25.714285714285715
189,185.71428571428572,-25.714285714285715
190,188.57142857142858,-25.714285714285715
191,191.42857142857144,-25.714285714285715
192,194.28571428571428,-25.714285714285715
193,197.14285714285717,-25.714285714285715
194,200.0,-25.714285714285715
195,202.85714285714286,-25.714285714285715
196,205.71428571428572,-25.714285714285715
197,208.57142857142858,-25.714285714285715
198,211.42857142857144,-25.714285714285715
199,214.2857142857143,-25.714285714285715
200,217.14285714285717,-25.714285714285715
201,220.0,-25.714285714285715
202,222.85714285714286,-25.714285714285715
203,225.71428571428572,-25.714285714285715
204,228.57142857142858,-25.714285714285715
205,231.42857142857142,-25.714285714285715
206,234.2857142857143,-25.714285714285715
207,237.14285714285717,-25.714285714285715
208,240.00000000000003,-25.714285714285715
209,242.85714285714286,-25.714285714285715
210,245.71428571428572,-25.714285714285715
211,248.57142857142858,-25.714285714285715
212,251.42857142857144,-25.714285714285715
213,254.28571428571433,-25.714285714285715
214,257.14285714285717,-25.714285714285715
215,260.0,-25.714285714285715
216,262.8571428571429,-25.714285714285715
217,265.7142857142857,-25.714285714285715
218,268.57142857142856,-25.714285714285715
219,271.42857142857144,-25.714285714285715
220,274.2857142857143,-25.714285714285715
221,277.14285714285717,-25.714285714285715
222,280.00000000000006,-25.714285714285715
223,282.85714285714283,-25.714285714285715
224,285.7142857142857,-25.714285714285715
225,288.5714285714286,-25.714285714285715
226,291.42857142857144,-25.714285714285715
227,294.2857142857143,-25.714285714285715
228,297.14285714285717,-25.714285714285715
229,300.0,-25.714285714285715
230,302.8571428571429,-25.714285714285715
231,305.7142857142858,-25.714285714285715
232,308.57142857142856,-25.714285714285715
233,311.42857142857144,-25.714285714285715
234,314.28571428571433,-25.714285714285715
235,317.14285714285717,-25.714285714285715
236,320.00000000000006,-25.714285714285715
237,322.8571428571429,-25.714285714285715
238,325.7142857142857,-25.714285714285715
239,328.5714285714286,-25.714285714285715
240,331.42857142857144,-25.714285714285715
241,334.2857142857143,-25.714285714285715
242,337.14285714285717,-25.714285714285715
243,340.0,-25.714285714285715
244,342.8571428571429,-25.714285714285715
245,345.7142857142858,-25.714285714285715
246,348.57142857142856,-25.714285714285715
247,351.42857142857144,-25.714285714285715
248,354.28571428571433,-25.714285714285715
249,357.14285714285717,-25.714285714285715
250,0.0,-23.142857142857142
251,2.7906976744186047,-23.142857142857142
252,5.5813953488372094,-23.142857142857142
253,8.372093023255813,-23.142857142857142
254,11.162790697674419,-23.142857142857142
255,13.953488372093023,-23.142857142857142
256,16.744186046511626,-23.142857142857142
257,19.53488372093023,-23.142857142857142
258,22.325581395348838,-23.142857142857142
259,25.11627906976744,-23.142857142857142
260,27.906976744186046,-23.142857142857142
261,30.697674418604652,-23.142857142857142
262,33.48837209302325,-23.142857142857142
263,36.279069767441854,-23.142857142857142
264,39.06976744186046,-23.142857142857142
265,41.860465116279066,-23.142857142857142
266,44.651162790697676,-23.142857142857142
267,47.44186046511628,-23.142857142857142
268,50.23255813953488,-23.142857142857142
269,53.02325581395349,-23.142857142857142
270,55.81395348837209,-23.142857142857142
271,58.6046511627907,-23.142857142857142
272,61.395348837209305,-23.142857142857142
273,64.18604651162791,-23.142857142857142
274,66.9767441860465,-23.142857142857142
275,69.76744186046511,-23.142857142857142
276,72.55813953488371,-23.142857142857142
277,75.34883720930232,-23.142857142857142
278,78.13953488372093,-23.142857142857142
279,80.93023255813952,-23.142857142857142
280,83.72093023255813,-23.142857142857142
281,86.51162790697674,-23.142857142857142
282,89.30232558139535,-23.142857142857142
283,92.09302325581395,-23.142857142857142
284,94.88372093023256,-23.142857142857142
285,97.67441860465117,-23.142857142857142
286,100.46511627906976,-23.142857142857142
287,103.25581395348837,-23.142857142857142
288,106.04651162790698,-23.142857142857142
289,108.83720930232558,-23.142857142857142
290,111.62790697674419,-23.142857142857142
291,114.41860465116278,-23.142857142857142
292,117.2093023255814,-23.142857142857142
293,119.99999999999999,-23.142857142857142
294,122.79069767441861,-23.142857142857142
295,125.5813953488372,-23.142857142857142
296,128.37209302325581,-23.142857142857142
297,131.1627906976744,-23.142857142857142
298,133.953488372093,-23.142857142857142
299,136.74418604651163,-23.142857142857142
300,139.53488372093022,-23.142857142857142
301,142.32558139534882,-23.142857142857142
302,145.11627906976742,-23.142857142857142
303,147.90697674418604,-23.142857142857142
304,150.69767441860463,-23.142857142857142
305,153.48837209302326,-23.142857142857142
306,156.27906976744185,-23.142857142857142
307,159.06976744186048,-23.142857142857142
308,161.86046511627904,-23.142857142857142
309,164.65116279069767,-23.142857142857142
310,167.44186046511626,-23.142857142857142
311,170.2325581395349,-23.142857142857142
312,173.02325581395348,-23.142857142857142
313,175.8139534883721,-23.142857142857142
314,178.6046511627907,-23.142857142857142
315,181.39534883720927,-23.142857142857142
316,184.1860465116279,-23.142857142857142
317,186.9767441860465,-23.142857142857142
318,189.7674418604651,-23.142857142857142
319,192.5581395348837,-23.142857142857142
320,195.34883720930233,-23.142857142857142
321,198.13953488372093,-23.142857142857142
322,200.93023255813952,-23.142857142857142
323,203.72093023255812,-23.142857142857142
324,206.51162790697674,-23.142857142857142
325,209.30232558139534,-23.142857142857142
326,212.09302325581396,-23.142857142857142
327,214.88372093023256,-23.142857142857142
328,217.67441860465115,-23.142857142857142
329,220.46511627906975,-23.142857142857142
330,223.25581395348837,-23.142857142857142
331,226.04651162790697,-23.142857142857142
332,228.83720930232556,-23.142857142857142
333,231.62790697674419,-23.142857142857142
334,234.4186046511628,-23.142857142857142
335,237.20930232558138,-23.142857142857142
336,239.99999999999997,-23.142857142857142
337,242.7906976744186,-23.142857142857142
338,245.58139534883722,-23.142857142857142
339,248.3720930232558,-23.142857142857142
340,251.1627906976744,-23.142857142857142
341,253.95348837209303,-23.142857142857142
342,256.74418604651163,-23.142857142857142
343,259.5348837209302,-23.142857142857142
344,262.3255813953488,-23.142857142857142
345,265.1162790697674,-23.142857142857142
346,267.906976744186,-23.142857142857142
347,270.6976744186046,-23.142857142857142
348,273.48837209302326,-23.142857142857142
349,276.27906976744185,-23.142857142857142
350,279.06976744186045,-23.142857142857142
351,281.86046511627904,-23.142857142857142
352,284.65116279069764,-23.142857142857142
353,287.4418604651163,-23.142857142857142
354,290.23255813953483,-23.142857142857142
355,293.0232558139535,-23.142857142857142
356,295.8139534883721,-23.142857142857142
357,298.60465116279073,-23.142857142857142
358,301.39534883720927,-23.142857142857142
359,304.18604651162786,-23.142857142857142
360,306.9767441860465,-23.142857142857142
361,309.7674418604651,-23.142857142857142
362,312.5581395348837,-23.142857142857142
363,315.3488372093023,-23.142857142857142
364,318.13953488372096,-23.142857142857142
365,320.9302325581395,-23.142857142857142
366,323.7209302325581,-23.142857142857142
367,326.51162790697674,-23.142857142857142
368,329.30232558139534,-23.142857142857142
369,332.09302325581393,-23.142857142857142
370,334.8837209302325,-23.142857142857142
371,337.6744186046512,-23.142857142857142
372,340.4651162790698,-23.142857142857142
373,343.2558139534883,-23.142857142857142
374,346.04651162790697,-23.142857142857142
375,348.83720930232556,-23.142857142857142
376,351.6279069767442,-23.142857142857142
377,354.41860465116275,-23.142857142857142
378,357.2093023255814,-23.142857142857142
379,0.0,-20.571428571428573
380,2.7480916030534353,-20.571428571428573
381,5.4961832061068705,-20.571428571428573
382,8.244274809160306,-20.571428571428573
383,10.992366412213741,-20.571428571428573
384,13.740458015267176,-20.571428571428573
385,16.48854961832061,-20.571428571428573
386,19.236641221374047,-20.571428571428573
387,21.984732824427482,-20.571428571428573
388,24.732824427480917,-20.571428571428573
389,27.480916030534353,-20.571428571428573
390,30.22900763358779,-20.571428571428573
391,32.97709923664122,-20.571428571428573
392,35.72519083969466,-20.571428571428573
393,38.47328244274809,-20.571428571428573
394,41.221374045801525,-20.571428571428573
395,43.969465648854964,-20.571428571428573
396,46.7175572519084,-20.571428571428573
397,49.465648854961835,-20.571428571428573
398,52.213740458015266,-20.571428571428573
399,54.961832061068705,-20.571428571428573
400,57.709923664122144,-20.571428571428573
401,60.45801526717558,-20.571428571428573
402,63.20610687022901,-20.571428571428573
403,65.95419847328245,-20.571428571428573
404,68.70229007633588,-20.571428571428573
405,71.45038167938932,-20.571428571428573
406,74.19847328244275,-20.571428571428573
407,76.94656488549619,-20.571428571428573
408,79.69465648854961,-20.571428571428573
409,82.44274809160305,-20.571428571428573
410,85.19083969465649,-20.571428571428573
411,87.93893129770993,-20.571428571428573
412,90.68702290076337,-20.571428571428573
413,93.4351145038168,-20.571428571428573
414,96.18320610687024,-20.571428571428573
415,98.93129770992367,-20.571428571428573
416,101.67938931297711,-20.571428571428573
417,104.42748091603053,-20.571428571428573
418,107.17557251908397,-20.571428571428573
419,109.92366412213741,-20.571428571428573
420,112.67175572519085,-20.571428571428573
421,115.41984732824429,-20.571428571428573
422,118.16793893129773,-20.571428571428573
423,120.91603053435117,-20.571428571428573
424,123.66412213740458,-20.571428571428573
425,126.41221374045801,-20.571428571428573
426,129.16030534351145,-20.571428571428573
427,131.9083969465649,-20.571428571428573
428,134.65648854961833,-20.571428571428573
429,137.40458015267177,-20.571428571428573
430,140.1526717557252,-20.571428571428573
431,142.90076335877865,-20.571428571428573
432,145.6488549618321,-20.571428571428573
433,148.3969465648855,-20.571428571428573
434,151.14503816793894,-20.571428571428573
435,153.89312977099237,-20.571428571428573
436,156.6412213740458,-20.571428571428573
437,159.38931297709922,-20.571428571428573
438,162.13740458015266,-20.571428571428573
439,164.8854961832061,-20.571428571428573
440,167.63358778625954,-20.571428571428573
441,170.38167938931298,-20.571428571428573
442,173.12977099236642,-20.571428571428573
443,175.87786259541986,-20.571428571428573
444,178.6259541984733,-20.571428571428573
445,181.37404580152673,-20.571428571428573
446,184.12213740458017,-20.571428571428573
447,186.8702290076336,-20.571428571428573
448,189.61832061068705,-20.571428571428573
449,192.3664122137405,-20.571428571428573
450,195.1145038167939,-20.571428571428573
451,197.86259541984734,-20.571428571428573
452,200.61068702290078,-20.571428571428573
453,203.35877862595422,-20.571428571428573
454,206.10687022900765,-20.571428571428573
455,208.85496183206106,-20.571428571428573
456,211.6030534351145,-20.571428571428573
457,214.35114503816794,-20.571428571428573
458,217.09923664122138,-20.571428571428573
459,219.84732824427482,-20.571428571428573
460,222.59541984732826,-20.571428571428573
461,225.3435114503817,-20.571428571428573
462,228.09160305343514,-20.571428571428573
463,230.83969465648858,-20.571428571428573
464,233.58778625954199,-20.571428571428573
465,236.33587786259545,-20.571428571428573
466,239.08396946564886,-20.571428571428573
467,241.83206106870233,-20.571428571428573
468,244.58015267175574,-20.571428571428573
469,247.32824427480915,-20.571428571428573
470,250.07633587786262,-20.571428571428573
471,252.82442748091603,-20.571428571428573
472,255.5725190839695,-20.571428571428573
473,258.3206106870229,-20.571428571428573
474,261.0687022900764,-20.571428571428573
475,263.8167938931298,-20.571428571428573
476,266.56488549618325,-20.571428571428573
477,269.31297709923666,-20.571428571428573
478,272.06106870229013,-20.571428571428573
479,274.80916030534354,-20.571428571428573
480,277.557251908397,-20.571428571428573
481,280.3053435114504,-20.571428571428573
482,283.0534351145038,-20.571428571428573
483,285.8015267175573,-20.571428571428573
484,288.5496183206107,-20.571428571428573
485,291.2977099236642,-20.571428571428573
486,294.0458015267176,-20.571428571428573
487,296.793893129771,-20.571428571428573
488,299.5419847328244,-20.571428571428573
489,302.29007633587787,-20.571428571428573
490,305.0381679389313,-20.571428571428573
491,307.78625954198475,-20.571428571428573
492,310.53435114503816,-20.571428571428573
493,313.2824427480916,-20.571428571428573
494,316.03053435114504,-20.571428571428573
495,318.77862595419845,-20.571428571428573
496,321.5267175572519,-20.571428571428573
497,324.2748091603053,-20.571428571428573
498,327.0229007633588,-20.571428571428573
499,329.7709923664122,-20.571428571428573
500,332.51908396946567,-20.571428571428573
501,335.2671755725191,-20.571428571428573
502,338.01526717557255,-20.571428571428573
503,340.76335877862596,-20.571428571428573
504,343.5114503816794,-20.571428571428573
505,346.25954198473283,-20.571428571428573
506,349.0076335877863,-20.571428571428573
507,351.7557251908397,-20.571428571428573
508,354.5038167938931,-20.571428571428573
509,357.2519083969466,-20.571428571428573
510,0.0,-18.0
511,2.706766917293233,-18.0
512,5.413533834586466,-18.0
513,8.120300751879698,-18.0
514,10.827067669172932,-18.0
515,13.533834586466167,-18.0
516,16.240601503759397,-18.0
517,18.94736842105263,-18.0
518,21.654135338345863,-18.0
519,24.3609022556391,-18.0
520,27.067669172932334,-18.0
521,29.774436090225564,-18.0
522,32.48120300751879,-18.0
523,35.18796992481203,-18.0
524,37.89473684210526,-18.0
525,40.6015037593985,-18.0
526,43.30827067669173,-18.0
527,46.015037593984964,-18.0
528,48.7218045112782,-18.0
529,51.42857142857143,-18.0
530,54.13533834586467,-18.0
531,56.8421052631579,-18.0
532,59.54887218045113,-18.0
533,62.255639097744364,-18.0
534,64.96240601503759,-18.0
535,67.66917293233082,-18.0
536,70.37593984962406,-18.0
537,73.0827067669173,-18.0
538,75.78947368421052,-18.0
539,78.49624060150376,-18.0
540,81.203007518797,-18.0
541,83.90977443609022,-18.0
542,86.61654135338345,-18.0
543,89.32330827067669,-18.0
544,92.03007518796993,-18.0
545,94.73684210526316,-18.0
546,97.4436090225564,-18.0
547,100.15037593984962,-18.0
548,102.85714285714286,-18.0
549,105.5639097744361,-18.0
550,108.27067669172934,-18.0
551,110.97744360902256,-18.0
552,113.6842105263158,-18.0
553,116.39097744360902,-18.0
554,119.09774436090225,-18.0
555,121.80451127819549,-18.0
556,124.51127819548873,-18.0
557,127.21804511278197,-18.0
558,129.92481203007517,-18.0
559,132.6315789473684,-18.0
560,135.33834586466165,-18.0
561,138.04511278195488,-18.0
562,140.75187969924812,-18.0
563,143.45864661654136,-18.0
564,146.1654135338346,-18.0
565,148.8721804511278,-18.0
566,151.57894736842104,-18.0
567,154.28571428571428,-18.0
568,156.99248120300751,-18.0
569,159.69924812030075,-18.0
570,162.406015037594,-18.0
571,165.1127819548872,-18.0
572,167.81954887218043,-18.0
573,170.52631578947367,-18.0
574,173.2330827067669,-18.0
575,175.93984962406014,-18.0
576,178.64661654135338,-18.0
577,181.35338345864662,-18.0
578,184.06015037593986,-18.0
579,186.7669172932331,-18.0
580,189.47368421052633,-18.0
581,192.18045112781957,-18.0
582,194.8872180451128,-18.0
583,197.59398496240604,-18.0
584,200.30075187969925,-18.0
585,203.00751879699249,-18.0
586,205.71428571428572,-18.0
587,208.42105263157896,-18.0
588,211.1278195488722,-18.0
589,213.83458646616543,-18.0
590,216.54135338345867,-18.0
591,219.24812030075188,-18.0
592,221.95488721804512,-18.0
593,224.66165413533835,-18.0
594,227.3684210526316,-18.0
595,230.07518796992483,-18.0
596,232.78195488721803,-18.0
597,235.4887218045113,-18.0
598,238.1954887218045,-18.0
599,240.90225563909777,-18.0
600,243.60902255639098,-18.0
601,246.3157894736842,-18.0
602,249.02255639097746,-18.0
603,251.72932330827066,-18.0
604,254.43609022556393,-18.0
605,257.14285714285717,-18.0
606,259.84962406015035,-18.0
607,262.55639097744364,-18.0
608,265.2631578947368,-18.0
609,267.9699248120301,-18.0
610,270.6766917293233,-18.0
611,273.3834586466166,-18.0
612,276.09022556390977,-18.0
613,278.796992481203,-18.0
614,281.50375939849624,-18.0
615,284.2105263157895,-18.0
616,286.9172932330827,-18.0
617,289.62406015037595,-18.0
618,292.3308270676692,-18.0
619,295.0375939849624,-18.0
620,297.7443609022556,-18.0
621,300.4511278195489,-18.0
622,303.1578947368421,-18.0
623,305.8646616541354,-18.0
624,308.57142857142856,-18.0
625,311.27819548872185,-18.0
626,313.98496240601503,-18.0
627,316.69172932330827,-18.0
628,319.3984962406015,-18.0
629,322.10526315789474,-18.0
630,324.812030075188,-18.0
631,327.5187969924812,-18.0
632,330.2255639097744,-18.0
633,332.9323308270677,-18.0
634,335.63909774436087,-18.0
635,338.34586466165416,-18.0
636,341.05263157894734,-18.0
637,343.75939849624064,-18.0
638,346.4661654135338,-18.0
639,349.17293233082705,-18.0
640,351.8796992481203,-18.0
641,354.5864661654135,-18.0
642,357.29323308270676,-18.0
643,0.0,-15.428571428571429
644,2.6865671641791047,-15.428571428571429
645,5.373134328358209,-15.428571428571429
646,8.059701492537313,-15.428571428571429
647,10.746268656716419,-15.428571428571429
648,13.432835820895523,-15.428571428571429
649,16.119402985074625,-15.428571428571429
650,18.80597014925373,-15.428571428571429
651,21.492537313432837,-15.428571428571429
652,24.17910447761194,-15.428571428571429
653,26.865671641791046,-15.428571428571429
654,29.552238805970152,-15.428571428571429
655,32.23880597014925,-15.428571428571429
656,34.92537313432835,-15.428571428571429
657,37.61194029850746,-15.428571428571429
658,40.298507462686565,-15.428571428571429
659,42.985074626865675,-15.428571428571429
660,45.67164179104478,-15.428571428571429
661,48.35820895522388,-15.428571428571429
662,51.04477611940299,-15.428571428571429
663,53.73134328358209,-15.428571428571429
664,56.417910447761194,-15.428571428571429
665,59.104477611940304,-15.428571428571429
666,61.791044776119406,-15.428571428571429
667,64.4776119402985,-15.428571428571429
668,67.16417910447761,-15.428571428571429
669,69.8507462686567,-15.428571428571429
670,72.53731343283583,-15.428571428571429
671,75.22388059701493,-15.428571428571429
672,77.91044776119404,-15.428571428571429
673,80.59701492537313,-15.428571428571429
674,83.28358208955224,-15.428571428571429
675,85.97014925373135,-15.428571428571429
676,88.65671641791045,-15.428571428571429
677,91.34328358208955,-15.428571428571429
678,94.02985074626865,-15.428571428571429
679,96.71641791044776,-15.428571428571429
680,99.40298507462687,-15.428571428571429
681,102.08955223880598,-15.428571428571429
682,104.77611940298507,-15.428571428571429
683,107.46268656716418,-15.428571428571429
684,110.1492537313433,-15.428571428571429
685,112.83582089552239,-15.428571428571429
686,115.5223880597015,-15.428571428571429
687,118.20895522388061,-15.428571428571429
688,120.89552238805969,-15.428571428571429
689,123.58208955223881,-15.428571428571429
690,126.26865671641792,-15.428571428571429
691,128.955223880597,-15.428571428571429
692,131.6417910447761,-15.428571428571429
693,134.32835820895522,-15.428571428571429
694,137.01492537313433,-15.428571428571429
695,139.7014925373134,-15.428571428571429
696,142.38805970149255,-15.428571428571429
697,145.07462686567166,-15.428571428571429
698,147.76119402985077,-15.428571428571429
699,150.44776119402985,-15.428571428571429
700,153.13432835820896,-15.428571428571429
701,155.82089552238807,-15.428571428571429
702,158.50746268656715,-15.428571428571429
703,161.19402985074626,-15.428571428571429
704,163.88059701492537,-15.428571428571429
705,166.56716417910448,-15.428571428571429
706,169.2537313432836,-15.428571428571429
707,171.9402985074627,-15.428571428571429
708,174.6268656716418,-15.428571428571429
709,177.3134328358209,-15.428571428571429
710,180.0,-15.428571428571429
711,182.6865671641791,-15.428571428571429
712,185.37313432835822,-15.428571428571429
713,188.0597014925373,-15.428571428571429
714,190.7462686567164,-15.428571428571429
715,193.43283582089552,-15.428571428571429
716,196.11940298507463,-15.428571428571429
717,198.80597014925374,-15.428571428571429
718,201.49253731343285,-15.428571428571429
719,204.17910447761196,-15.428571428571429
720,206.86567164179104,-15.428571428571429
721,209.55223880597015,-15.428571428571429
722,212.23880597014926,-15.428571428571429
723,214.92537313432837,-15.428571428571429
724,217.61194029850745,-15.428571428571429
725,220.2985074626866,-15.428571428571429
726,222.9850746268657,-15.428571428571429
727,225.67164179104478,-15.428571428571429
728,228.3582089552239,-15.428571428571429
729,231.044776119403,-15.428571428571429
730,233.73134328358208,-15.428571428571429
731,236.41791044776122,-15.428571428571429
732,239.1044776119403,-15.428571428571429
733,241.79104477611938,-15.428571428571429
734,244.47761194029852,-15.428571428571429
735,247.16417910447763,-15.428571428571429
736,249.8507462686567,-15.428571428571429
737,252.53731343283584,-15.428571428571429
738,255.22388059701493,-15.428571428571429
739,257.910447761194,-15.428571428571429
740,260.5970149253732,-15.428571428571429
741,263.2835820895522,-15.428571428571429
742,265.9701492537314,-15.428571428571429
743,268.65671641791045,-15.428571428571429
744,271.34328358208955,-15.428571428571429
745,274.02985074626866,-15.428571428571429
746,276.7164179104478,-15.428571428571429
747,279.4029850746268,-15.428571428571429
748,282.089552238806,-15.428571428571429
749,284.7761194029851,-15.428571428571429
750,287.46268656716416,-15.428571428571429
751,290.1492537313433,-15.428571428571429
752,292.8358208955224,-15.428571428571429
753,295.52238805970154,-15.428571428571429
754,298.2089552238806,-15.428571428571429
755,300.8955223880597,-15.428571428571429
756,303.5820895522388,-15.428571428571429
757,306.2686567164179,-15.428571428571429
758,308.95522388059703,-15.428571428571429
759,311.64179104477614,-15.428571428571429
760,314.32835820895525,-15.428571428571429
761,317.0149253731343,-15.428571428571429
762,319.70149253731347,-15.428571428571429
763,322.3880597014925,-15.428571428571429
764,325.07462686567163,-15.428571428571429
765,327.76119402985074,-15.428571428571429
766,330.44776119402985,-15.428571428571429
